Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco51, 24, 6400, 0, 4684.5, 21976.8, 0, 0, 0, 0, 3, 275.4, 0, 0, 0, 10329.1, 3098.7, 456.5, 691.4, 384.2, 67.8, 0, 0, 105.7, 1526.2, 1526.4, 1526.2, 0, 0, 29, 14.1, 2.3, 3.5, 1.9, 6.8, 0, 0, 52.8, 76.4, 65.7, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226.6, 0, 0, 
0, eco52, 25, 6400, 0, 3984.8, 23178.1, 0, 0, 0, 0, 3, 271.5, 0, 0, 0, 10893.7, 3268.1, 566.4, 825.5, 476.6, 84.1, 0, 0, 126.5, 1284.2, 1290, 1284.2, 0, 0, 28.9, 14.5, 2.8, 4.1, 2.4, 8.4, 0, 0, 63.2, 64.1, 59.9, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221.1, 0, 0, 
0, eco53, 26, 4684, 0, 4529.4, 23168.3, 0, 0, 0, 0, 3, 278.7, 0, 0, 0, 10889.1, 3266.7, 485.7, 814, 408.7, 72.1, 0, 0, 113.4, 1469.9, 1476.2, 1469.9, 0, 0, 29.6, 14.5, 2.4, 4.1, 2, 7.2, 0, 0, 56.7, 73.4, 65.7, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228.1, 0, 0, 
0, eco54, 27, 1, 0, 6602, 16376, 0, 0, 0, 0, 3, 310.5, 0, 0, 0, 7696.7, 2309, 362.4, 591.3, 304.9, 53.8, 0, 0, 104, 2166, 2166, 2166, 0, 0, 21.9, 6.9, 1.8, 3, 1.5, 5.4, 0, 0, 52, 108, 87, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276.9, 0, 0, 
0, eco60, 28, 4996, 0, 3170.4, 25308.9, 0, 0, 0, 0, 3, 255.1, 0, 0, 0, 11895.2, 3568.6, 584.1, 1210.3, 491.5, 86.7, 0, 0, 121.8, 1012.1, 1024.4, 1012.1, 0, 0, 29.4, 18.1, 2.9, 6.1, 2.5, 8.7, 0, 0, 60.9, 50.5, 53.1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198.6, 0, 0, 
0, eco61, 29, 6401, 0, 3539.8, 26982, 0, 0, 0, 0, 3, 278.8, 0, 0, 0, 12681.5, 3804.5, 734.5, 1265.3, 618.1, 109.1, 0, 0, 138.1, 1130.5, 1140.7, 1130.5, 0, 0, 33.1, 18.5, 3.7, 6.3, 3.1, 10.9, 0, 0, 69, 56.4, 54.8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217.2, 0, 0, 
0, eco62, 30, 6400, 0, 3886, 17628.9, 0, 0, 0, 0, 3, 261.2, 0, 0, 0, 8285.6, 2485.7, 615.5, 989.7, 518, 91.4, 0, 0, 126.4, 1253.2, 1253.2, 1253.2, 0, 0, 21.9, 11.5, 3.1, 4.9, 2.6, 9.1, 0, 0, 63.2, 62.8, 59.1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219.8, 0, 0, 
0, eco63, 31, 6400, 0, 4103.2, 8106.7, 0, 0, 0, 0, 3, 229.8, 0, 0, 0, 3810.1, 1143, 355.1, 488.3, 298.8, 52.7, 0, 0, 101.3, 1334, 1334, 1334, 0, 0, 10.9, 5.3, 1.8, 2.4, 1.5, 5.3, 0, 0, 50.7, 67.2, 61.8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209.4, 0, 0, 
0, eco64, 32, 6400, 0, 4116.2, 6985.2, 0, 0, 0, 0, 3, 230.2, 0, 0, 0, 3283, 984.9, 396.9, 510.4, 334, 58.9, 0, 0, 103.1, 1337.7, 1337.7, 1337.7, 0, 0, 10.1, 4.7, 2, 2.6, 1.7, 5.9, 0, 0, 51.6, 67, 61.6, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210.8, 0, 0, 
0, eco65, 33, 6400, 0, 4518.5, 14000, 0, 0, 0, 0, 3, 266.6, 0, 0, 0, 6580, 1974, 536.4, 723.3, 451.4, 79.7, 0, 0, 121.7, 1465.3, 1466.3, 1465.3, 0, 0, 18.8, 8.8, 2.7, 3.6, 2.3, 8, 0, 0, 60.8, 73.2, 65.3, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232.7, 0, 0, 
